date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-01-21,S3,1059,82,4043,26,527,51,71.67,96.24,23.7,0.0,0
2025-01-21,S3,1158,63,3940,31,572,51,71.18,95.31,20.8,0.0,0
2025-01-21,S3,1031,73,3921,21,421,48,71.41,95.86,21.2,0.0,0
2025-01-21,S3,1089,228,5749,22,433,49,70.85,95.8,22.7,0.0,0
2025-01-21,S3,1029,337,6251,16,684,46,70.9,95.1,22.6,0.0,0
2025-01-21,S3,1174,27,4152,31,291,53,70.34,94.85,23.2,0.0,0
2025-01-21,S3,1067,48,3840,29,422,48,70.45,95.42,21.8,0.0,0
2025-01-21,S3,1186,40,4332,24,505,50,70.84,95.73,23.8,0.0,0
2025-01-21,S3,1028,68,3756,22,477,48,70.76,95.38,21.2,0.0,0
2025-01-22,S3,1134,67,4068,16,356,49,70.76,95.08,20.8,0.0,0
2025-01-22,S3,1175,247,5932,34,470,51,71.3,96.27,21.4,2.0,0
2025-01-22,S3,1169,32,4122,34,433,48,71.15,95.67,21.5,0.0,0
2025-01-22,S3,1277,19,4547,25,554,52,72.06,96.18,22.4,0.0,0
2025-01-22,S3,0,0,0,0,0,0,0.0,0.0,21.8,0.0,1
2025-01-22,S3,1196,139,4831,27,589,49,70.84,95.12,23.0,0.0,0
2025-01-22,S3,929,49,3164,15,491,46,70.38,95.16,21.0,0.0,0
2025-01-22,S3,1193,65,4254,24,580,53,71.25,95.34,22.4,0.0,0
2025-01-22,S3,1095,5,3943,21,291,47,71.2,95.46,22.6,2.9,0
2025-01-22,S3,1053,31,3754,32,520,48,70.53,95.4,22.4,0.0,0
2025-01-23,S3,1194,63,4291,34,447,48,70.43,94.9,22.6,4.6,0
2025-01-23,S3,1345,78,4759,21,521,54,71.27,96.28,20.3,0.0,0
2025-01-23,S3,1203,38,4174,32,388,50,71.19,95.35,20.8,0.0,0
2025-01-23,S3,1265,42,4508,25,501,52,72.11,95.87,20.6,0.0,0
2025-01-23,S3,1058,69,3894,24,569,49,71.0,95.75,21.3,0.0,0
2025-01-23,S3,1182,62,4150,23,428,52,70.5,95.34,22.8,0.0,0
2025-01-23,S3,0,0,0,0,0,0,0.0,0.0,21.0,0.0,1
2025-01-23,S3,1087,48,3884,23,379,50,70.57,95.29,21.0,0.0,0
2025-01-23,S3,969,248,5316,16,449,47,70.28,95.3,22.5,0.0,0
2025-01-23,S3,1034,43,3771,21,447,48,70.51,95.21,23.7,0.0,0
2025-01-24,S3,1229,38,4265,33,349,52,70.66,95.13,21.7,1.6,0
2025-01-24,S3,1201,30,4411,22,308,49,71.85,96.47,21.6,0.0,0
2025-01-24,S3,1052,52,3671,32,426,49,71.33,95.63,19.5,0.0,0
2025-01-24,S3,1198,18,4595,26,625,51,71.8,96.01,22.5,0.0,0
2025-01-24,S3,1313,58,4807,26,359,50,71.28,95.82,20.4,4.4,0
2025-01-24,S3,1173,47,4254,29,469,48,70.55,95.11,21.3,0.0,0
2025-01-24,S3,1107,30,3640,16,313,49,70.61,94.67,21.9,0.0,0
2025-01-24,S3,1145,69,3871,17,456,48,70.96,95.42,20.8,0.0,0
2025-01-24,S3,0,0,0,0,0,0,0.0,0.0,23.8,0.0,1
2025-01-24,S3,1076,58,3804,27,474,47,70.48,95.26,22.6,0.0,0
2025-01-25,S3,1096,55,4104,29,299,48,70.68,94.96,22.1,0.0,0
2025-01-25,S3,947,83,3582,18,559,51,71.3,96.5,21.7,0.0,0
2025-01-25,S3,0,0,0,0,0,0,0.0,0.0,23.8,0.0,1
2025-01-25,S3,940,30,3327,19,533,46,71.18,95.99,21.6,0.0,0
2025-01-25,S3,1034,67,3745,30,379,49,71.41,95.75,22.1,0.0,0
2025-01-25,S3,1058,64,3792,30,537,47,70.53,95.09,22.6,0.0,0
2025-01-25,S3,1120,66,4127,24,652,49,70.56,95.04,24.0,0.0,0
2025-01-25,S3,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-01-25,S3,1030,57,3823,17,494,47,71.06,95.38,21.1,0.0,0
2025-01-25,S3,1020,42,3637,22,381,45,70.8,95.12,20.4,0.0,0
2025-01-26,S3,869,59,3259,22,454,48,71.04,95.3,21.9,1.7,0
2025-01-26,S3,1019,68,3822,14,459,48,71.62,96.4,19.8,0.0,0
2025-01-26,S3,863,56,3055,23,451,47,71.22,95.41,19.8,2.5,0
2025-01-26,S3,0,0,0,0,0,0,0.0,0.0,23.0,0.0,1
2025-01-26,S3,984,34,3650,27,566,49,70.87,96.17,22.2,0.0,0
2025-01-26,S3,840,46,2819,17,474,48,70.59,94.76,20.5,0.0,0
2025-01-26,S3,960,65,3033,19,455,51,70.33,95.02,22.9,0.0,0
2025-01-26,S3,0,0,0,0,0,0,0.0,0.0,21.0,0.0,1
2025-01-26,S3,885,53,3207,21,420,46,71.17,95.61,22.4,0.0,0
2025-01-26,S3,0,0,0,0,0,0,0.0,0.0,20.5,3.9,1
2025-01-27,S3,1114,52,4049,26,438,49,70.28,95.1,21.3,0.0,0
2025-01-27,S3,1145,73,4047,25,456,47,71.6,96.79,21.6,0.0,0
2025-01-27,S3,1253,84,4835,39,459,52,71.25,95.44,22.5,0.0,0
2025-01-27,S3,1278,52,4527,24,555,51,72.22,96.36,22.0,0.0,0
2025-01-27,S3,994,62,3709,19,518,45,70.82,96.11,21.6,0.0,0
2025-01-27,S3,1027,31,3499,28,430,50,70.54,95.0,24.3,0.0,0
2025-01-27,S3,1120,42,4101,25,490,48,70.64,95.05,24.3,0.0,0
2025-01-27,S3,1103,36,3848,23,595,49,71.26,95.16,21.8,0.0,0
2025-01-27,S3,1099,56,3919,28,451,46,70.67,95.36,22.0,0.0,0
2025-01-27,S3,1120,49,3886,27,467,52,71.02,95.19,23.9,0.0,0
2025-01-28,S3,1207,49,4202,32,470,52,70.94,94.87,21.5,0.0,0
2025-01-28,S3,1061,57,3992,20,400,46,71.59,96.48,22.2,0.0,0
2025-01-28,S3,1129,38,4148,22,493,51,71.51,95.71,20.8,0.0,0
2025-01-28,S3,1219,80,4563,17,526,49,72.47,96.29,22.9,0.0,0
2025-01-28,S3,1094,72,4056,17,429,48,71.57,95.96,22.9,0.0,0
2025-01-28,S3,1052,72,3606,15,413,50,70.5,95.31,21.8,0.0,0
2025-01-28,S3,1188,46,4133,22,528,50,70.18,95.24,20.5,0.0,0
2025-01-28,S3,1219,46,4329,17,458,50,70.53,95.65,21.6,0.0,0
2025-01-28,S3,1294,40,4861,24,456,53,70.98,95.82,18.9,0.0,0
2025-01-28,S3,1058,72,3916,19,541,50,70.79,95.42,20.6,2.4,0
2025-01-29,S3,1100,41,3966,35,419,51,70.87,94.95,25.3,0.0,0
2025-01-29,S3,1233,50,4273,30,338,51,71.77,96.7,22.1,0.0,0
2025-01-29,S3,1044,41,3931,25,552,50,70.96,95.71,21.3,1.1,0
2025-01-29,S3,1215,28,4500,25,632,49,71.18,96.05,22.4,0.0,0
2025-01-29,S3,1225,68,4165,20,366,49,70.73,95.16,21.2,0.0,0
2025-01-29,S3,1074,269,5996,33,449,50,70.46,94.85,22.5,0.0,0
2025-01-29,S3,1048,63,3709,16,387,51,70.61,95.55,22.1,0.0,0
2025-01-29,S3,898,47,3193,21,424,48,70.54,95.71,21.8,0.0,0
2025-01-29,S3,1210,64,4421,23,515,51,70.63,95.39,22.6,0.0,0
2025-01-30,S3,1057,38,3712,17,338,49,70.46,95.08,20.8,0.0,0
2025-01-30,S3,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-30,S3,1264,36,4516,20,548,49,71.38,95.6,22.2,2.0,0
2025-01-30,S3,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-30,S3,1119,39,3994,23,478,51,70.77,95.14,20.4,0.0,0
2025-01-30,S3,1089,34,3687,22,390,48,70.63,94.87,22.1,0.0,0
2025-01-30,S3,984,38,3455,13,442,46,71.04,95.33,23.3,0.0,0
2025-01-30,S3,1062,64,3997,24,484,46,70.64,95.74,21.1,0.0,0
2025-01-30,S3,1140,52,4228,22,526,49,70.46,95.45,22.9,0.0,0
2025-01-31,S3,994,62,3601,20,567,49,70.84,95.17,21.0,0.0,0
2025-01-31,S3,1274,54,4694,25,452,49,71.59,95.6,23.8,0.0,0
2025-01-31,S3,956,50,3625,15,488,49,70.83,96.17,24.9,0.0,0
2025-01-31,S3,1170,62,4122,34,517,50,70.49,95.09,21.4,0.0,0
2025-01-31,S3,1004,48,3458,29,493,48,70.65,94.78,20.8,0.0,0
2025-01-31,S3,1123,35,4048,27,520,50,70.57,95.62,23.0,6.5,0
2025-01-31,S3,1139,51,3996,25,369,50,71.09,95.57,21.1,3.0,0
2025-01-31,S3,1259,98,4680,22,426,50,70.66,95.47,20.8,0.0,0
2025-02-01,S3,1112,73,3873,31,438,52,70.56,95.12,23.6,0.0,0
2025-02-01,S3,1049,61,3999,25,405,46,70.92,95.34,23.7,0.0,0
2025-02-01,S3,795,63,2898,22,611,45,71.19,96.21,22.2,0.0,0
2025-02-01,S3,966,54,3175,18,544,48,70.34,95.11,23.7,0.0,0
2025-02-01,S3,985,128,4232,26,599,48,70.42,95.17,22.8,0.4,0
2025-02-01,S3,989,26,3519,29,397,47,70.64,95.58,20.1,0.0,0
2025-02-01,S3,911,49,3161,11,555,48,70.83,95.45,20.0,0.0,0
2025-02-01,S3,828,36,3027,20,571,48,70.76,95.37,23.8,0.0,0
2025-02-02,S3,879,228,4728,13,458,50,70.43,95.03,21.4,0.5,0
2025-02-02,S3,998,49,3734,22,419,48,71.23,95.76,22.7,0.0,0
2025-02-02,S3,1101,66,4017,25,441,50,71.55,96.28,22.5,0.0,0
2025-02-02,S3,858,249,4991,25,659,44,70.96,95.06,21.2,0.0,0
2025-02-02,S3,873,56,2914,15,481,48,70.44,94.92,20.9,1.1,0
2025-02-02,S3,938,46,3394,14,499,48,70.69,95.45,24.7,0.0,0
2025-02-02,S3,914,86,3655,22,427,48,70.37,95.84,23.1,0.0,0
2025-02-02,S3,1045,56,3709,30,417,50,70.61,95.33,21.6,0.0,0
2025-02-03,S3,1061,56,3632,31,437,49,70.19,94.93,22.0,0.0,0
2025-02-03,S3,1405,82,5143,32,522,51,71.34,95.76,22.2,0.0,0
2025-02-03,S3,1085,79,4096,15,501,51,71.25,96.27,20.2,0.0,0
2025-02-03,S3,962,46,3313,16,458,50,70.57,95.08,21.2,0.0,0
2025-02-03,S3,1164,59,4125,21,507,50,70.05,95.08,23.5,0.0,0
2025-02-03,S3,0,0,0,0,0,0,0.0,0.0,23.7,0.0,1
2025-02-03,S3,0,0,0,0,0,0,0.0,0.0,22.1,0.0,1
2025-02-03,S3,1241,66,4567,22,338,51,70.38,95.04,22.9,0.0,0
2025-02-04,S3,1046,57,3604,29,480,50,71.05,95.23,21.7,0.0,0
2025-02-04,S3,1103,78,4457,20,347,47,70.91,95.59,24.1,0.0,0
2025-02-04,S3,1169,77,4445,23,447,50,71.2,96.24,22.5,1.8,0
2025-02-04,S3,1200,294,6375,26,488,46,70.51,95.02,22.4,0.0,0
2025-02-04,S3,1327,73,4624,31,384,51,70.88,95.27,19.9,0.0,0
2025-02-04,S3,1135,54,3786,19,500,50,70.76,95.75,23.7,0.0,0
2025-02-04,S3,1136,59,4187,32,351,48,70.69,95.84,22.5,0.0,0
2025-02-04,S3,1294,49,4630,31,409,49,70.49,95.4,21.9,0.0,0
2025-02-05,S3,1053,61,3767,27,321,49,70.7,95.03,21.8,0.0,0
2025-02-05,S3,0,0,0,0,0,0,0.0,0.0,22.5,0.0,1
2025-02-05,S3,1194,324,6970,27,592,50,70.5,96.15,23.4,0.0,0
2025-02-05,S3,1166,68,4171,32,359,49,70.5,95.13,23.9,0.0,0
2025-02-05,S3,1078,70,3665,26,411,50,70.65,95.03,21.5,0.0,0
2025-02-05,S3,1128,69,4203,26,522,48,70.61,95.55,23.8,0.0,0
2025-02-05,S3,1096,50,3863,20,562,49,71.13,95.57,22.9,0.0,0
2025-02-05,S3,1069,82,3821,22,298,51,70.35,95.24,22.1,0.0,0
2025-02-06,S3,1126,45,3641,22,371,49,70.77,95.22,22.0,0.0,0
2025-02-06,S3,0,0,0,0,0,0,0.0,0.0,20.8,0.0,1
2025-02-06,S3,1058,171,5125,26,537,49,71.18,96.33,20.8,0.0,0
2025-02-06,S3,1127,75,3913,27,468,50,70.23,95.31,21.0,0.0,0
2025-02-06,S3,974,66,3661,28,559,47,70.97,95.11,21.1,0.0,0
2025-02-06,S3,994,69,3666,12,449,49,70.71,95.48,21.8,0.0,0
2025-02-06,S3,1300,80,4958,21,291,50,71.12,95.7,21.2,0.0,0
2025-02-06,S3,1136,45,3869,23,433,47,70.84,95.39,20.9,0.0,0
2025-02-07,S3,1001,5,3646,30,526,47,70.35,95.14,25.2,1.1,0
2025-02-07,S3,1172,68,4406,26,380,48,71.26,95.99,21.6,0.0,0
2025-02-07,S3,1253,45,4526,30,400,48,71.52,96.16,21.7,0.0,0
2025-02-07,S3,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-02-07,S3,1030,44,3564,18,445,51,71.21,95.23,22.6,0.0,0
2025-02-07,S3,1140,40,4040,26,358,48,71.27,95.61,21.8,0.0,0
2025-02-07,S3,1082,67,4062,27,371,48,71.0,95.49,23.1,0.0,0
2025-02-07,S3,934,86,3608,22,470,47,70.53,95.35,20.9,0.8,0
2025-02-08,S3,1034,56,3658,27,305,50,70.93,95.1,21.0,0.0,0
2025-02-08,S3,1066,35,3939,29,392,50,71.35,96.01,22.4,0.0,0
2025-02-08,S3,1081,69,3976,26,467,49,71.37,96.37,21.2,5.3,0
2025-02-08,S3,1187,73,4245,36,333,47,70.73,95.13,20.6,0.0,0
2025-02-08,S3,1202,35,4128,31,368,50,70.56,94.92,21.3,0.0,0
2025-02-08,S3,1098,38,3962,31,406,50,70.42,95.71,22.1,0.0,0
2025-02-08,S3,1123,46,4280,19,562,49,70.8,96.04,23.2,0.0,0
2025-02-08,S3,0,0,0,0,0,0,0.0,0.0,23.6,0.0,1
2025-02-09,S3,819,58,2677,13,549,46,71.14,94.99,20.1,0.0,0
2025-02-09,S3,977,60,3504,27,348,48,71.84,95.82,23.3,2.1,0
2025-02-09,S3,983,41,3555,16,292,49,71.1,96.47,20.6,0.0,0
2025-02-09,S3,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-02-09,S3,872,56,2947,26,422,47,70.44,95.16,23.1,0.3,0
2025-02-09,S3,781,56,2917,17,482,45,70.97,95.92,23.2,0.0,0
2025-02-09,S3,914,46,3323,27,473,47,71.23,95.62,23.6,0.0,0
2025-02-09,S3,1091,98,4226,25,436,50,70.78,95.38,23.5,0.0,0
2025-02-10,S3,0,0,0,0,0,0,0.0,0.0,19.7,0.0,1
2025-02-10,S3,1048,62,3690,32,277,46,71.55,95.62,20.7,0.0,0
2025-02-10,S3,1198,48,4528,22,422,49,71.68,96.63,22.5,0.0,0
2025-02-10,S3,1101,44,3732,15,462,52,70.95,95.17,21.6,0.0,0
2025-02-10,S3,1231,61,4412,34,174,50,70.45,95.06,20.9,0.0,0
2025-02-10,S3,1196,69,4253,27,459,51,70.74,95.92,22.5,0.0,0
2025-02-10,S3,1226,72,4497,35,447,50,70.85,95.72,22.1,0.0,0
2025-02-10,S3,1117,47,4047,25,468,49,70.52,95.53,21.3,0.0,0
2025-02-11,S3,1066,215,5360,20,364,48,70.31,95.17,22.0,0.0,0
2025-02-11,S3,1222,102,4739,19,274,49,71.78,96.02,18.0,0.0,0
2025-02-11,S3,1263,22,4557,26,368,49,71.23,96.29,21.4,0.0,0
2025-02-11,S3,1190,47,4064,21,362,51,70.34,95.26,20.7,0.0,0
2025-02-11,S3,1080,29,3812,26,399,51,70.55,94.98,20.1,0.0,0
2025-02-11,S3,1224,56,4278,34,475,50,70.81,95.67,21.8,0.0,0
2025-02-11,S3,1234,64,4618,23,236,52,71.18,95.75,21.5,0.0,0
2025-02-11,S3,1393,52,4917,28,506,49,70.86,95.38,23.3,0.0,0
2025-02-12,S3,1180,229,6075,21,542,49,70.95,94.88,22.6,0.0,0
2025-02-12,S3,1266,35,4687,30,371,49,71.31,95.69,21.7,0.0,0
2025-02-12,S3,1290,48,4408,25,214,52,71.06,96.76,22.6,0.0,0
2025-02-12,S3,1092,30,3726,17,346,52,70.8,95.21,20.0,0.0,0
2025-02-12,S3,1048,53,3677,22,407,49,70.37,95.12,23.4,0.0,0
2025-02-12,S3,1234,34,4384,30,381,52,70.85,95.73,23.9,0.0,0
2025-02-12,S3,1134,30,4139,20,433,50,70.95,95.88,22.8,0.0,0
2025-02-12,S3,1067,52,3805,15,549,48,70.83,95.46,23.9,0.0,0
2025-02-13,S3,905,47,3472,19,329,48,71.02,95.09,22.8,0.0,0
2025-02-13,S3,1199,59,4163,30,421,50,71.51,95.98,21.8,0.0,0
2025-02-13,S3,1260,38,4596,27,454,51,71.19,96.74,24.6,0.0,0
2025-02-13,S3,1086,41,3629,20,410,49,70.4,95.31,23.1,0.0,0
2025-02-13,S3,997,57,3624,24,440,49,70.49,95.1,22.7,0.0,0
2025-02-13,S3,1127,34,3995,26,522,52,71.08,95.82,20.9,0.0,0
2025-02-13,S3,1199,62,4449,30,380,54,71.6,95.99,23.1,0.0,0
2025-02-13,S3,1018,57,3453,27,495,49,70.87,95.32,20.4,0.0,0
2025-02-14,S3,1137,61,3978,18,416,49,70.6,95.05,22.5,0.0,0
2025-02-14,S3,1121,191,5205,22,522,49,71.54,95.9,22.3,0.0,0
2025-02-14,S3,1262,51,4530,30,466,52,71.27,96.75,24.5,0.0,0
2025-02-14,S3,1175,82,4390,22,579,49,70.75,95.36,23.1,0.0,0
2025-02-14,S3,1312,48,4652,25,425,50,70.73,94.99,21.5,0.0,0
2025-02-14,S3,1222,57,4581,33,353,51,70.76,95.66,20.5,0.0,0
2025-02-14,S3,1062,164,4836,23,593,48,70.5,95.95,21.5,0.0,0
2025-02-14,S3,1067,53,3788,22,519,50,70.54,95.18,22.9,0.0,0
2025-02-15,S3,1110,225,5479,20,365,49,70.86,94.78,21.2,0.0,0
2025-02-15,S3,911,64,3489,12,523,51,71.21,96.08,19.5,0.0,0
2025-02-15,S3,1057,46,3795,19,472,51,70.59,95.04,20.7,0.0,0
2025-02-15,S3,970,93,3822,26,494,45,70.6,95.14,23.3,0.0,0
2025-02-15,S3,840,68,3048,16,318,46,71.29,96.08,24.2,0.0,0
2025-02-15,S3,1005,70,3652,15,332,50,71.52,96.03,23.0,0.0,0
2025-02-15,S3,1211,260,6450,32,525,51,70.77,95.19,23.9,0.0,0
2025-02-16,S3,826,66,3184,20,727,46,70.87,95.11,22.1,0.0,0
2025-02-16,S3,974,22,3481,28,292,47,72.1,95.97,22.2,0.0,0
2025-02-16,S3,1015,24,3661,24,381,48,70.58,95.26,21.7,0.0,0
2025-02-16,S3,900,36,3121,25,321,46,70.58,95.27,20.4,0.0,0
2025-02-16,S3,938,66,3575,18,459,49,71.29,95.94,22.1,0.0,0
2025-02-16,S3,872,58,2951,15,387,45,71.09,95.76,21.9,0.0,0
2025-02-16,S3,858,68,3266,19,462,47,70.55,95.53,21.9,0.0,0
2025-02-17,S3,1030,83,3676,22,368,52,70.66,94.98,23.1,0.0,0
2025-02-17,S3,1086,85,4170,31,422,48,71.65,95.84,21.9,0.0,0
2025-02-17,S3,1230,267,6428,36,576,50,70.43,95.08,22.4,0.0,0
2025-02-17,S3,1121,44,3976,24,479,50,70.38,94.75,23.2,0.0,0
2025-02-17,S3,1157,56,4257,32,356,50,71.16,95.68,22.7,0.0,0
2025-02-17,S3,1110,57,3998,23,392,51,71.1,96.17,24.2,0.0,0
2025-02-17,S3,0,0,0,0,0,0,0.0,0.0,22.6,0.0,1
2025-02-18,S3,1125,36,3966,18,460,50,70.95,95.13,20.8,0.0,0
2025-02-18,S3,1102,41,3777,19,709,47,71.65,95.95,20.6,0.0,0
2025-02-18,S3,1170,17,4015,35,383,51,70.9,95.12,20.2,0.0,0
2025-02-18,S3,1146,52,4042,35,501,50,70.88,94.95,25.1,0.0,0
2025-02-18,S3,1130,27,3930,20,473,49,70.93,95.58,19.6,0.0,0
2025-02-18,S3,1131,30,3973,30,328,50,71.19,95.92,20.6,0.0,0
2025-02-18,S3,1044,57,3695,20,326,50,70.44,95.43,23.9,0.0,0
2025-02-19,S3,1218,31,4186,18,323,52,71.15,95.13,22.2,0.0,0
2025-02-19,S3,986,48,3464,24,489,49,71.82,96.12,21.6,0.0,0
2025-02-19,S3,1011,71,3583,19,210,49,70.74,95.13,20.6,0.1,0
2025-02-19,S3,1076,90,3979,25,469,47,70.76,95.23,24.0,0.0,0
2025-02-19,S3,1106,58,3948,19,421,49,71.2,96.04,20.6,0.0,0
2025-02-19,S3,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-02-19,S3,1136,30,4197,21,414,48,70.8,95.7,22.7,0.0,0
2025-02-20,S3,1104,43,3879,17,502,51,70.49,95.14,24.3,2.5,0
2025-02-20,S3,1234,79,4669,38,413,53,71.83,95.96,22.9,0.0,0
2025-02-20,S3,1147,72,4201,30,424,50,70.69,95.21,21.2,0.0,0
2025-02-20,S3,1213,31,4015,29,527,48,70.46,94.87,21.5,1.2,0
2025-02-20,S3,1184,32,4232,26,604,49,71.22,95.75,22.6,0.0,0
2025-02-20,S3,1032,210,5199,25,459,49,71.22,96.21,21.7,0.0,0
2025-02-20,S3,0,0,0,0,0,0,0.0,0.0,22.9,0.0,1
2025-02-21,S3,1114,84,4300,23,464,49,70.7,95.12,22.4,0.0,0
2025-02-21,S3,1184,306,6859,31,440,49,71.92,96.3,23.3,0.0,0
2025-02-21,S3,1122,58,3695,25,376,50,71.33,95.1,22.7,0.0,0
2025-02-21,S3,981,46,3757,23,542,49,70.86,95.02,23.2,0.0,0
2025-02-21,S3,1290,60,4435,24,304,52,71.05,95.93,19.9,0.0,0
2025-02-21,S3,1040,43,3875,16,320,48,71.35,96.19,25.7,0.0,0
2025-02-21,S3,1106,43,3747,26,388,50,70.96,95.7,21.5,0.0,0
2025-02-22,S3,1099,63,3878,18,451,51,71.26,94.79,22.3,0.0,0
2025-02-22,S3,1194,40,4459,35,459,51,71.81,96.16,23.3,0.0,0
2025-02-22,S3,1134,47,3928,19,562,49,70.59,95.48,21.6,0.0,0
2025-02-22,S3,1151,27,3821,26,397,53,70.8,94.82,22.9,0.0,0
2025-02-22,S3,859,88,3207,12,305,49,71.53,95.93,22.3,0.0,0
2025-02-22,S3,1015,202,4905,18,482,49,70.78,95.99,20.3,0.0,0
2025-02-22,S3,1076,72,3947,23,516,53,70.34,95.82,23.9,0.0,0
2025-02-23,S3,876,65,3131,21,475,49,70.98,94.86,24.7,0.0,0
2025-02-23,S3,894,38,3231,17,360,46,71.4,96.11,21.1,0.0,0
2025-02-23,S3,849,59,2969,20,420,45,70.36,95.24,21.8,0.0,0
2025-02-23,S3,867,41,3061,21,447,48,70.96,95.21,21.4,0.0,0
2025-02-23,S3,983,68,3538,28,501,48,70.81,96.14,21.9,0.0,0
2025-02-23,S3,997,54,3827,16,480,48,71.03,96.21,22.8,0.0,0
2025-02-23,S3,865,226,4711,13,430,48,70.64,95.56,23.2,0.0,0
2025-02-24,S3,995,71,3444,24,397,47,70.93,95.12,21.0,0.0,0
2025-02-24,S3,970,39,3510,21,548,48,71.47,96.24,22.2,0.0,0
2025-02-24,S3,1222,76,4438,25,373,52,70.96,95.29,21.9,3.1,0
2025-02-24,S3,988,66,3433,28,448,48,70.62,95.08,23.6,0.0,0
2025-02-24,S3,1120,43,4118,18,381,50,71.04,95.88,25.0,0.0,0
2025-02-24,S3,1140,69,4033,32,548,48,71.76,96.11,21.4,0.0,0
2025-02-24,S3,1093,33,3779,19,496,48,70.51,95.9,23.0,0.0,0
2025-02-25,S3,1084,41,3688,22,341,49,71.26,95.54,21.7,0.0,0
2025-02-25,S3,1170,77,4233,29,438,49,71.73,96.33,20.1,0.0,0
2025-02-25,S3,1059,61,3622,21,505,50,70.94,95.07,23.5,0.0,0
2025-02-25,S3,914,58,3233,12,450,44,70.66,95.01,23.3,3.2,0
2025-02-25,S3,1193,69,4472,22,682,49,70.81,95.98,21.7,0.0,0
2025-02-25,S3,1302,42,4798,19,469,50,71.52,96.07,23.1,0.0,0
2025-02-25,S3,1160,238,6138,19,404,49,70.59,95.82,23.6,0.0,0
2025-02-26,S3,1148,15,4050,24,468,48,70.99,94.92,23.2,0.6,0
2025-02-26,S3,1163,74,4326,34,388,50,71.89,96.1,23.9,0.5,0
2025-02-26,S3,1160,61,4140,30,444,47,70.95,95.16,21.4,0.0,0
2025-02-26,S3,1166,28,3974,23,471,48,70.93,94.91,22.6,2.5,0
2025-02-26,S3,1264,50,4231,35,438,51,71.49,95.96,23.3,0.0,0
2025-02-26,S3,1200,51,4341,26,444,49,71.27,95.95,23.7,0.0,0
2025-02-26,S3,961,67,3567,23,431,50,70.34,95.7,21.7,0.0,0
2025-02-27,S3,1074,68,3848,31,487,48,71.25,95.22,23.6,0.0,0
2025-02-27,S3,1066,53,3856,28,498,50,71.53,96.21,24.0,0.0,0
2025-02-27,S3,1070,32,3498,32,412,49,70.23,95.07,22.8,0.0,0
2025-02-27,S3,1266,49,4455,25,503,47,70.81,95.05,24.6,0.0,0
2025-02-27,S3,1107,55,3940,31,438,51,71.42,96.07,23.2,0.0,0
2025-02-27,S3,1036,63,3746,26,703,51,71.11,96.26,21.5,0.0,0
2025-02-27,S3,0,0,0,0,0,0,0.0,0.0,23.1,0.0,1
2025-02-28,S3,1224,83,4852,26,537,52,71.05,95.34,24.4,0.0,0
2025-02-28,S3,1007,73,3849,13,446,47,72.04,96.38,23.8,0.0,0
2025-02-28,S3,1081,35,3700,30,493,50,71.19,95.55,20.5,0.0,0
2025-02-28,S3,1238,8,4108,20,344,51,70.4,95.09,24.4,0.0,0
2025-02-28,S3,1214,55,4445,31,354,52,71.37,96.05,22.4,0.0,0
2025-02-28,S3,1078,26,3848,23,621,48,71.53,95.82,21.8,0.0,0
2025-02-28,S3,1140,40,4003,28,464,49,70.39,95.45,24.5,0.0,0
2025-03-01,S3,974,64,3549,19,505,46,71.02,95.34,21.6,0.0,0
2025-03-01,S3,1065,76,4126,20,532,50,72.14,96.13,25.9,4.7,0
2025-03-01,S3,1011,69,3773,27,433,49,71.09,95.3,22.7,0.0,0
2025-03-01,S3,1106,64,3777,29,387,46,70.66,95.02,21.9,0.5,0
2025-03-01,S3,1136,29,4125,24,461,52,70.82,96.2,24.1,0.0,0
2025-03-01,S3,1168,26,3987,17,414,48,71.11,96.04,22.7,0.0,0
2025-03-01,S3,1056,72,3905,19,576,46,70.79,95.53,20.9,0.4,0
2025-03-02,S3,870,67,3311,18,489,46,70.91,95.04,22.6,0.0,0
2025-03-02,S3,841,33,3074,24,462,47,70.24,95.24,24.7,0.0,0
2025-03-02,S3,852,45,2924,15,528,48,71.09,94.84,21.6,0.0,0
2025-03-02,S3,904,66,3304,21,472,50,71.11,96.35,22.9,0.0,0
2025-03-02,S3,927,33,3439,22,481,47,71.18,96.14,21.5,0.0,0
2025-03-02,S3,1000,60,3795,17,554,45,71.02,95.71,25.9,0.0,0
2025-03-03,S3,1069,58,4059,21,496,49,70.87,95.19,24.1,0.0,0
2025-03-03,S3,0,0,0,0,0,0,0.0,0.0,23.3,0.0,1
2025-03-03,S3,1257,64,4423,22,486,50,70.84,95.54,21.1,2.1,0
2025-03-03,S3,1026,53,3674,24,501,46,70.55,96.31,21.9,0.0,0
2025-03-03,S3,1203,228,5915,17,441,48,70.97,96.19,22.9,0.0,0
2025-03-03,S3,1226,55,4224,16,409,50,70.7,95.71,22.0,0.0,0
